23.673238093508772,84.36981700107707,1
3.693136483258126,59.027432894917965,1
74.49912407044218,5.090778806870533,0
44.56615564637013,18.729838181223826,0
99.26732005055366,36.98581689793825,0
27.315729063229213,10.588649105013447,0
92.25134577126514,92.28128268598351,1
42.81653088414176,44.65633746330085,0
14.771971696344162,27.264686927660414,0
25.969479611780656,34.464937989007694,0
61.861976513920176,33.99720238953496,0
77.48958491519106,82.59150263316019,1
59.71175595817982,13.419172235277575,0
33.21289919113565,96.81468207886566,1
3.702960655692533,55.43585176240117,1
55.87140578327156,29.359486333222648,0
98.14351281061877,86.74002718394358,1
8.093018117362867,34.50953054927625,0
14.441851318447778,19.765302917790315,0
18.60048763687266,59.20140789764961,1
13.635022917700397,25.84051134982019,0
85.5647706830646,84.61796717929239,1
98.50670841111072,53.38280694979516,1
22.934073028727727,49.08680749762221,0
72.30782577062443,98.39552536503174,1
13.340346586988845,29.990303755137315,0
52.540409955085366,45.58306307692272,0
38.69440551520511,2.047048172260383,0
92.19620861107784,76.08005891236141,1
24.377359090111966,86.93949304517642,1
88.4411003199453,32.81928144294355,0
83.63676676380675,83.39383521135213,1
70.68721765725856,4.505502422592392,0
45.15021244043021,12.789033680326147,0
69.27372176759609,87.29038055589957,1
74.11711823957414,13.240573413091905,0
34.05099057535085,27.6428088317921,0
78.02113082033561,58.8334301512971,1
82.7351759689051,14.475026525927086,0
67.75056761066534,5.937698531192542,0
30.107983926360422,41.0157823457132,0
28.67347425063489,22.775351894029548,0
68.13883925119679,36.73966446826998,0
95.5134938943807,71.00990098167915,1
48.13919454569955,73.14946572744456,1
38.524264462597614,76.88495340759565,1
54.92131992140493,18.64143537423588,0
8.750726547206764,64.56462033778212,1
94.33161996107324,14.27044009787557,0
4.294403906809631,59.25730142179471,1
93.77826126759265,58.07469019765032,1
47.97258489606012,63.17873573235179,1
11.029470066903032,16.90836092439994,0
17.588988248496804,59.95740226504316,1
88.19407526665069,59.05830926275796,1
50.0007347076335,80.80891579933687,1
38.57054303408905,74.17131521720805,1
63.888269117406075,80.19189900991591,1
59.77758224697158,95.18287699359624,1
18.43471761327932,90.19607451298785,1
22.79343977091993,39.53969826160956,0
83.28686089770443,21.17102577173597,0
50.94532435219427,58.38034361466961,1
57.40628231615705,23.024723651045775,0
79.3629704420569,14.577436549314102,0
68.67000093637185,39.65793715715974,0
8.368832337649398,17.745210115518724,0
96.0711081202711,27.076385148113047,0
44.418746354070876,68.40431690096622,1
6.884918516563212,10.264800742759537,0
50.70124954878981,43.451046263379176,0
59.805535519094406,61.53315588031196,1
36.712344261789376,38.01761091564387,0
95.51817179645828,57.21319402790028,1
52.29600221497992,48.44841370927072,0
44.89236701575534,81.58962161123631,1
93.24822013100645,66.46791415126683,1
11.292529760238143,23.054361345235044,0
74.96725385827945,32.261647285649275,0
46.71894786782072,60.160888117916514,1
12.931358356291925,8.799381075415067,0
24.82039475601947,19.640259865048485,0
64.89890562851743,63.65585175057917,1
95.80143359390654,10.409308846316412,0
41.64058632297008,44.375331519626215,0
